seller,product_url,commercial_residential,breadth,sub_category,pallet_quantity,thickness,description,created_at,container_quantity,taxonomy,purl,title,cell,manufacturer,cell_technology,ledger_alias,min_wattage,updated_at,product_id,variant,wattage_per_panel,dimension_or_size,sku,channel_name,product_document,image_url,max_wattage,weight,data_source_type,handle,data_source,enable_purl,seller_alias,name,category,frame,module_per_pallet,module_per_container,protection,price,feature_products,max_price,min_price,operating_range_min,efficiency,peak_output_power,operating_range_max,communication_type,is_inventory,color
Inxeption Marketplace,,Residential,1134,Solar Panels,36.0 / pallet,30,<h3>JAM54S31   -400/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance<br/>,2023-11-09T08:37:35Z,936 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-deep-blue-3-0-light-jam54s31-380-405-watt-400w-,,108,JA Solar,Monocrystalline,inxeptionmarketplace-app,400,2023-11-09T08:37:35Z,cldc4zaapgh1d0872ejorcic5,,400,1722,JAM54S31   -400/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/b1766888-4db1-4803-85ad-ff4460e99f49/Deep%20Blue%203.0%20Light%20-%20JAM54S31%20-%20380%20-%20405%20Watt%20%28400W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6d9f9926-31e1-43a3-8924-77b5bcef22de/Deep%20Blue%203.0%20Light%20-%20JAM54S31%20-%20380%20-%20405%20Watt%20%28400W%29_img.jpg'],400,21.5,Products,inxeptionenergymarketplace-deep-blue-3-0-light-jam54s31-380-405-watt-400w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Deep Blue 3.0 Light - JAM54S31 - 380 - 405 Watt (400W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,996,Solar Panels,30.0 / pallet,35,"<h3>LR6-72HPH-385M</h3><h3><span style='color:#000'>Product Description</span></h3>Positive power tolerance (0 +5W) guaranteed 	. High module conversion efficiency (up to 19.3 %)	. siower power degradation enabled by Low LID Monocrystalline PERC technology: first year <2%, 0.55% year 2x25	Solid PID resistance ensured by solar cell process optimizafion and careful module BOM selection. Reduced resistive loss with lower operating current	. Higher energy yield with lower operacng temperature	. Reduced hot spot risk with optimized electrical design and lower operafing current.",2023-11-09T08:37:35Z,660 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-lr6-72hph-365-385-watt-385w-,,144,LONGi,,inxeptionmarketplace-app,385,2023-11-09T08:37:35Z,cldc4z9k9ggt50872vl4bmdtc,,385,2004,LR6-72HPH-385M,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/faf29d92-b6e0-4193-838a-d69115baabb4/LR6-72HPH%20-%20365-385%20Watt%20%28385W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/29785b89-835e-45f9-8599-de24927503a2/LR6-72HPH%20-%20365-385%20Watt%20%28385W%29_img.jpeg'],385,23,Products,inxeptionenergymarketplace-lr6-72hph-365-385-watt-385w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,LR6-72HPH - 365-385 Watt (385W),Solar & Energy Storage,Silver,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1029,Solar Panels,31.0 / pallet,35,"<h3>JKM475M-7RL3</h3><h3><span style='color:#000'>Product Description</span></h3>TR technology. TR technology with Half cell aims to eliminate the cell gap to increase module efficiency (mono-facial up to 21.48%). 9BB instead of 5BB. 9BB technology decreases the distance between bus bars and finger grid line which is benefit to power increase. Higher lifetime Power Yield. 2% first year degradation, 0.55% linear degradation. Enhanced Mechanical Load. Certified to withstand: wind load (2400 Pascal) and snow load (5400 Pascal).  Avoid debris, cracks and broken gate risk effectively. 9BB technology using circular ribbon that could avoid debris, cracks and broken gate risk effectively.",2023-11-09T08:37:35Z,620 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-tiger-78tr-470-490-watt-mono-facial-module-475w-,,156,Jinko Solar,Monocrystalline,inxeptionmarketplace-app,475,2023-11-09T08:37:35Z,cldc4z833gggh0872ex0l4wr2,,475,2182,JKM475M-7RL3,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/8277c21a-76d7-4d96-b467-7538f543c038/Tiger%2078TR.%20470-490%20Watt.%20Mono-Facial%20Module.%20%20%28475W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4f75135f-75dc-4ef3-96d1-05d2ba0e2b4f/Tiger%2078TR.%20470-490%20Watt.%20Mono-Facial%20Module.%20%20%28475W%29_img.jpg'],475,11.34,Products,inxeptionenergymarketplace-tiger-78tr-470-490-watt-mono-facial-module-475w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Tiger 78TR. 470-490 Watt. Mono-Facial Module.  (475W),Solar & Energy Storage,Silver,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1134,Solar Panels,31.0 / pallet,35,"<h3>STP625S-C78/Nmh+</h3><h3><span style='color:#000'>Product Description</span></h3>High module conversion efficiency . Module efficiency up to 22.8% achieved through advancedcell technology and manufacturing process.. Lower operating temperature. Lower operating temperatureand temperature coefficient increases the power output.. Suntech current sorting process. Up to 2%power loss caused by current mismatch could be diminished by current sorting technique to maximize system power output.. Extended wind and snow load tests. Module certified to withstand extreme wind (2400 Pascal) and snow loads (5400 Pascal) *.. Excellent weak light performance. More power output in weak light condition, such as cloudy, morning and sunset.. Withstanding harsh environment. Reliable quality leads to a better sustainability even in harsh environment like desert, farm and coastline<br/>",2023-11-09T08:37:35Z,558 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-ultra-v-pro-plus-half-cell-n-type-topcon-bifacial-module-610-630-watt-625w-,,156,Suntech Power,Monocrystalline,inxeptionmarketplace-app,625,2023-11-09T08:37:35Z,cldc4y453gg640872rn0rn733,,625,2441,STP625S-C78/Nmh+,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/54fbc735-d567-400d-a658-c832239fcc4e/Ultra%20V%20Pro%20Plus%20Half-cell%20N-Type%20TOPCon%20Bifacial%20Module%20-%20610%20-%20630%20Watt%20%28625W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/8423fd9d-ec95-4305-96f1-747b08a109f3/Ultra%20V%20Pro%20Plus%20Half-cell%20N-Type%20TOPCon%20Bifacial%20Module%20-%20610%20-%20630%20Watt%20%28625W%29_img.jpg'],625,35.1,Products,inxeptionenergymarketplace-ultra-v-pro-plus-half-cell-n-type-topcon-bifacial-module-610-630-watt-625w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Ultra V Pro Plus Half-cell N-Type TOPCon Bifacial Module - 610 - 630 Watt (625W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,996,Solar Panels,30.0 / pallet,35,<h3>JAM60S10 -335/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance.,2023-11-09T08:37:35Z,,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-340w-mbb-half-cell-module-320-340-watt-335w-,,120,JA Solar,Monocrystalline,inxeptionmarketplace-app,335,2023-11-09T08:37:35Z,cldc4y0tcgf8f0872mcdy58kh,,335,1689,JAM60S10 -335/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6dc1ca9f-a2a8-4be0-8d2c-22d9a140d322/Mono%20340W%20MBB%20Half-Cell%20Module%20-%20320%20-%20340%20Watt%20%28335W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/49462e8f-1033-46e3-9558-d78ce8a1fbe2/Mono%20340W%20MBB%20Half-Cell%20Module%20-%20320%20-%20340%20Watt%20%28335W%29_img.jpg'],335,18.7,Products,inxeptionenergymarketplace-mono-340w-mbb-half-cell-module-320-340-watt-335w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Mono 340W MBB Half-Cell Module - 320 - 340 Watt (335W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1134,Solar Panels,31.0 / pallet,35,"<h3>JAM72S30 -530/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:35Z,620 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-deep-blue-3-0-jam72s30-530-555-watt-530w-,,144,JA Solar,Monocrystalline,inxeptionmarketplace-app,530,2023-11-09T08:37:35Z,cldc4wiyige140872xp6tctqv,,530,2278,JAM72S30 -530/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/abeb05b5-e403-43e6-ad31-57b843def873/DEEP%20BLUE%203.0%20-%20JAM72S30%20-%20530%20-%20555%20Watt%20%28530W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/7caa73b0-e9f1-406b-b5bb-71727b18b6a6/DEEP%20BLUE%203.0%20-%20JAM72S30%20-%20530%20-%20555%20Watt%20%28530W%29_img.jpg'],530,28.1,Products,inxeptionenergymarketplace-deep-blue-3-0-jam72s30-530-555-watt-530w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,DEEP BLUE 3.0 - JAM72S30 - 530 - 555 Watt (530W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1052,Solar Panels,30.0 / pallet,35,"<h3>JAM72D20 -455/MB</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . More reliable, more stable power generation. Less shading effect . Lower temperature coefficient.",2023-11-09T08:37:35Z,660 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-mono-465w-mbb-bifacial-monocrystalline-perc-440-465-watt-455w-,,144,JA Solar,Monocrystalline,inxeptionmarketplace-app,455,2023-11-09T08:37:35Z,cldc4wikbgdwz08720062as7k,,455,2117,JAM72D20 -455/MB,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c5a35c7d-fdaa-4387-8016-7c8452b73aad/Mono%20465W%20MBB%20Bifacial%20Monocrystalline%20PERC%20-%20440%20-%20465%20Watt%20%28455W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/caf17973-253d-4a06-986d-eca7633d27de/Mono%20465W%20MBB%20Bifacial%20Monocrystalline%20PERC%20-%20440%20-%20465%20Watt%20%28455W%29_img.jpg'],455,27.3,Products,inxeptionenergymarketplace-mono-465w-mbb-bifacial-monocrystalline-perc-440-465-watt-455w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Mono 465W MBB Bifacial Monocrystalline PERC - 440 - 465 Watt (455W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1303,Solar Panels,31.0 / pallet,35,"<h3>CS7L-595MS-R</h3><h3><span style='color:#000'>Product Description</span></h3>More Power. Module power up to 610 W. Module efficiency up to 21.6%. Up to 3.5% lower LCOE. Up to 5.7% lower system cost. Comprehensive LID / LeTID mitigation technology, up to 50% lower degradation Compatible with mainstream trackers, cost effective product for utility power plant. Better shading tolerance. More reliable. 40xC lower hot spot temperature greatly reduce module failure rate. Minimizes micro-crack impacts. Heavy snow load up to 5400 Pa, wind load up to 2400 Pa<br/>",2023-11-09T08:37:35Z,527 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-hiku7-580-610-watt-monocrystalline-perc-r-series-595w-,,120,Canadian Solar,Monocrystalline,inxeptionmarketplace-app,595,2023-11-09T08:37:35Z,cldc4v9btgbvq0872uaqsvf2f,,595,2172,CS7L-595MS-R,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/3c429a74-4140-4470-ae38-a2dcb7445e57/HiKu7.%20580%20-%20610%20Watt.%20Monocrystalline%20PERC.%20R%20Series%20%28595W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ba11bdf7-c8af-4210-b08c-43beedc54163/HiKu7.%20580%20-%20610%20Watt.%20Monocrystalline%20PERC.%20R%20Series%20%28595W%29_img.jpg'],595,14.06,Products,inxeptionenergymarketplace-hiku7-580-610-watt-monocrystalline-perc-r-series-595w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,HiKu7. 580 - 610 Watt. Monocrystalline PERC. R Series (595W),Solar & Energy Storage,Anodized Aluminum Alloy,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1303,Solar Panels,31.0 / pallet,35,"<h3>RSM132-8-660BMDG</h3><h3><span style='color:#000'>Product Description</span></h3>Global, Tier 1 bankable brand, with independently certified state-of-the-art automated manufacturing. Industry leading lowest thernal co-efficient of power. Industry leading 12 years product warranty. Excellent low irradiance performance. Excellent PID resistance. Positive power tolerance of 0~+3%. Dual stage 100% EL Inspection warranting defect-free product. Module Imp binning radically reduces string mismatch losses. Excellent wind load 2400Pa and snow load 5400Pa under certain installation method. Comprehensive product and system certification. IEC61215:2016; IEC61730-1/-2:2016;.  ISO 9001:2015 Quality Management System.  ISO 14001:2015 Environmental Management System.  ISO 45001:2018 Occupational Health and Safety  Management System<br/>",2023-11-09T08:37:35Z,558 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-rsm132-8-645bmdg-665bmdg-645-665-watt-660w-bmdg,,132,Risen Energy,Monocrystalline,inxeptionmarketplace-app,660,2023-11-09T08:37:35Z,cldc4tr2ogas30872twmc6nog,,660,2384,RSM132-8-660BMDG,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c99f6af0-de4a-4ac9-bdb1-2ad0ebd7c123/RSM132-8-645BMDG-665BMDG%20-%20645%20-%20665%20Watt%20%28660W%29%20BMDG_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/1298817e-5735-4336-b587-2a5635d58ac0/RSM132-8-645BMDG-665BMDG%20-%20645%20-%20665%20Watt%20%28660W%29%20BMDG_img.jpeg'],660,38.5,Products,inxeptionenergymarketplace-rsm132-8-645bmdg-665bmdg-645-665-watt-660w-bmdg,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,RSM132-8-645BMDG-665BMDG - 645 - 665 Watt (660W) BMDG,Solar & Energy Storage,Silver,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1134,Solar Panels,36.0 / pallet,30,"<h3>LR5-54HPB-405M</h3><h3><span style='color:#000'>Product Description</span></h3>Suitable for distributed projects	. Advanced module technology delivers superior module efficiency	. M6 Gallium-doped wafer / Integrated Segmented Ribbons / 9-busbar Half-cut Cell	. Excellent outdoor power generation performance	. Aesthetic appearance with all black module design<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:35Z,864 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-hi-mo-5-400-420-watt-405w-,,108,LONGi,,inxeptionmarketplace-app,405,2023-11-09T08:37:35Z,cldc4tp4kga680872rcl50ikv,,405,1722,LR5-54HPB-405M,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d353bb8e-ac5d-4fb0-a64d-4163f0dd8e28/Hi-MO%205%20-%20400%20-%20420%20Watt%20%28405W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/7f489d12-2294-4998-8fdf-80dd44fd091e/Hi-MO%205%20-%20400%20-%20420%20Watt%20%28405W%29_img.jpg'],405,20.8,Products,inxeptionenergymarketplace-hi-mo-5-400-420-watt-405w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Hi-MO 5 - 400 - 420 Watt (405W),Solar & Energy Storage,Silver,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1134,Solar Panels,36.0 / pallet,30,"<h3>STP390S-C54/Umhm</h3><h3><span style='color:#000'>Product Description</span></h3>High module conversion efficiency . Module efficiency up to 21.0% achieved through advancedcell technology and manufacturing process.. Lower operating temperature. Lower operating temperature and temperature coefficient increases the power output.. Suntech current sorting process. Up to 2%power loss caused by current mismatch could be diminished by current sorting technique to maximize system power output.. Extended wind and snow load tests. Module certified to withstand extreme wind (3800 Pascal) and snow loads (6000 Pascal) *.. Excellent weak light performance. More power output in weak light condition, such as cloudy, morning and sunset.. Withstanding harsh environment. Reliable quality leads to a better sustainability even in harsh environment like desert, farm and coastline.",2023-11-09T08:37:35Z,936 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-ultra-v-mini-half-cell-monofacial-module-390-410-watt-390w-,,108,Suntech Power,Monocrystalline,inxeptionmarketplace-app,390,2023-11-09T08:37:35Z,cldc4smu6g9620872f2cmdsxs,,390,1722,STP390S-C54/Umhm,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/1c48ea86-477b-4ce4-9814-5730502e2320/Ultra%20V%20Mini%20Half-cell%20Monofacial%20Module%20-%20390%20-%20410%20Watt%20%28390W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4cd1e89b-6eb3-483a-a1cd-c9a763733030/Ultra%20V%20Mini%20Half-cell%20Monofacial%20Module%20-%20390%20-%20410%20Watt%20%28390W%29_img.jpg'],390,21,Products,inxeptionenergymarketplace-ultra-v-mini-half-cell-monofacial-module-390-410-watt-390w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Ultra V Mini Half-cell Monofacial Module - 390 - 410 Watt (390W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1040,Solar Panels,26.0 / pallet,30,<h3>REC365NP2 Black</h3>,2023-11-09T08:37:35Z,858 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-premium-full-black-mono-n-type-solar-panels-350-370-watt-365w-,,120,REC Solar,Half-Cell,inxeptionmarketplace-app,365,2023-11-09T08:37:35Z,cldc4smfwg91v0872wg1tqlxo,,365,1755,REC365NP2 Black,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/a2088a70-dfcc-44a1-b1e8-8641894dd4e1/PREMIUM%20FULL%20BLACK%20MONO%20N-TYPE%20SOLAR%20PANELS%20%3E%20350-370%20Watt%20%28365W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/266c0705-9e2d-45cc-8d06-b9fa5b030ed6/PREMIUM%20FULL%20BLACK%20MONO%20N-TYPE%20SOLAR%20PANELS%20%3E%20350-370%20Watt%20%28365W%29_img.jpg'],365,20,Products,inxeptionenergymarketplace-premium-full-black-mono-n-type-solar-panels-350-370-watt-365w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,PREMIUM FULL BLACK MONO N-TYPE SOLAR PANELS > 350-370 Watt (365W),Solar & Energy Storage,Black,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1134,Solar Panels,36.0 / pallet,30,<h3>JAM54S30-400/MR</h3>,2023-11-09T08:37:35Z,936 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-deep-blue-3-0-jam54s30-395-420-watt-400w-,,108,JA Solar,Monocrystalline,inxeptionmarketplace-app,400,2023-11-09T08:37:35Z,cldc4skicg8ku0872btts3xam,,400,1722,JAM54S30   -400/MR,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/955b000c-52ec-47e9-bbd6-f2c57c6899e0/DEEP%20BLUE%203.0%20-%20JAM54S30%20%20-%20395%20-%20420%20Watt%20%28400W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/02189f0f-b20c-4b0e-b03e-c498b9406fa3/DEEP%20BLUE%203.0%20-%20JAM54S30%20%20-%20395%20-%20420%20Watt%20%28400W%29_img.jpg'],400,21.5,Products,inxeptionenergymarketplace-deep-blue-3-0-jam54s30-395-420-watt-400w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,DEEP BLUE 3.0 - JAM54S30  - 395 - 420 Watt (400W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1016,Solar Panels,,40,<h3>LG NeON 2 Black</h3><h3><span style='color:#000'>Product Description</span></h3>The NeON 2 is LGxs best-selling solar module. LG's award-winning Cello Technologyx makes the NeON 2 one of the most powerful and versatile modules on the market,2023-11-09T08:37:35Z,,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-lg-neon-2-black-60-cell-monocrystalline-320-350-340w-,,60,LG Solar,Monocrystalline,inxeptionmarketplace-app,340,2023-11-09T08:37:35Z,cldc4rl21g7xo0872fjfd3qqf,,340,1686,LG NeON 2 Black,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/9885d7cc-7578-43d0-bd4c-26c2d50fd98d/LG+NeON+2+Black+60+Cell+-+Monocrystalline+-+320+-+350+%28340W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/dbd7a274-a3ba-4dc3-8708-3f74505892ef/LG%20NeON%202%20Black%2060%20Cell%20-%20Monocrystalline%20-%20320%20-%20350%20%28340W%29_img.jpeg'],340,17.1,Products,inxeptionenergymarketplace-lg-neon-2-black-60-cell-monocrystalline-320-350-340w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,LG NeON 2 Black 60 Cell - Monocrystalline - 320 - 350 (340W),Solar & Energy Storage,,,,,,,,,,,,,,,
Inxeption Marketplace,,Residential,1133,Solar Panels,36.0 / pallet,30,"<h3>CHSM54M(BL)-HC Series (182) - 400</h3><h3><span style='color:#000'>Product Description</span></h3>Output Positive Tolerance. Guaranteed 0-+5W positive tolerance to ensure output. Non-Destructive Cutting. Higher bending strength of cells and mechanical properties of modules. Innovational Multi-Busbar Technology. Higher light absorption, lower risk of microcrack. Innovational Half-Cut Technology. Better shading tolerance, higher reliability. The State of the Art Appearance. Full black designed for a better aesthetic appearance and building integration. PID Resistance. Excellent PID resistance		<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:35Z,936 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-monocrystalline-pv-module-astro-5s-390-405-watt-400w-,,,Astronergy,Monocrystalline,inxeptionmarketplace-app,400,2023-11-09T08:37:35Z,cldc4q9y0g60p08727qpe9zg2,,400,1708,CHSM54M(BL)-HC Series (182) - 400,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d957c004-d7f5-42b9-821e-d3523be0d218/Monocrystalline%20PV%20Module%20-%20Astro%205s%20-%20390%20-%20405%20Watt%20%28400W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/001ad8c7-d52d-4be5-ab8c-27d344220657/Monocrystalline%20PV%20Module%20-%20Astro%205s%20-%20390%20-%20405%20Watt%20%28400W%29_img.jpg'],400,21.5,Products,inxeptionenergymarketplace-monocrystalline-pv-module-astro-5s-390-405-watt-400w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Monocrystalline PV Module - Astro 5s - 390 - 405 Watt (400W),Solar & Energy Storage,Silver,,,,,,,,,,,,,,
Inxeption Marketplace,,Commercial,1303,Solar Panels,31.0 / pallet,35,"<h3>STP655S-D66/Pmh+</h3><h3><span style='color:#000'>Product Description</span></h3>High module conversion efficiency . Module efficiency up to 21.6% achieved through advancedcell technology and manufacturing process.. Lower operating temperature. Lower operating temperatureand temperature coefficient increases the power output.. Suntech current sorting process. Up to 2%power loss caused by current mismatch could be diminished by current sorting technique to maximize system power output.. Extended wind and snow load tests. Module certified to withstand extreme wind (2400 Pascal) and snow loads (5400 Pascal) *. Excellent weak light performance. More power output in weak light condition, such as cloudy, morning and sunset.. Withstanding harsh environment. Reliable quality leads to a better sustainability even in harsh environment like desert, farm and coastline<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",2023-11-09T08:37:35Z,558 / 40ft HQ Container,Solar & Energy Storage >> Solar Panels >> ,https://inxeptionmarketplace-crate.inxeption.com/purl/inxeptionenergymarketplace-ultra-x-plus-half-cell-bifacial-module-650-670-watt-655w-,,132,Suntech Power,Monocrystalline,inxeptionmarketplace-app,655,2023-11-09T08:37:35Z,cldc4q9jmg5wl08728cw4qs7i,,655,2384,STP655S-D66/Pmh+,inxeptionenergymarketplace,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/dbd63ed4-4bf2-485d-aa26-fd3cda787003/Ultra%20X%20plus%20Half-cell%20Bifacial%20Module%20-%20650%20-%20670%20Watt%20%28655W%29_data.pdf,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/0ada5fbc-9b22-4756-9a96-1a8f8b9ebfa5/Ultra%20X%20plus%20Half-cell%20Bifacial%20Module%20-%20650%20-%20670%20Watt%20%28655W%29_img.jpg'],655,39.9,Products,inxeptionenergymarketplace-ultra-x-plus-half-cell-bifacial-module-650-670-watt-655w-,https://inxeptionmarketplace-app.inxeption.io,TRUE,inxeptionmarketplace-app,Ultra X plus Half-cell Bifacial Module - 650 - 670 Watt (655W),Solar & Energy Storage,,,,,,,,,,,,,,,
